Loading route 86d00e12925f4df7|2022-06-25--12-10-57
Loading route 86d00e12925f4df7|2022-06-25--12-18-27
Loading route 86d00e12925f4df7|2022-06-25--12-29-00
Address counts:
Finished packet on 0x7c6

Processing 0x7c6 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x7c6
Finished packet on 0x7c6

Processing 0x7c6 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x7c6
Finished packet on 0x7c6

Processing 0x7c6 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x7c6
Finished packet on 0x7c6

Processing 0x7c6 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x7c6
Finished packet on 0x7c6

Processing 0x7c6 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x7c6
Finished packet on 0x7c6

Processing 0x7c6 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x7c6
Finished packet on 0x7c6

Processing 0x7c6 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x7c6
Finished packet on 0x7c6

Processing 0x7c4 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x7c4
Finished packet on 0x7c4

Processing 0x7c4 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x7c4
Finished packet on 0x7c4

Processing 0x7c4 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x7c4
Finished packet on 0x7c4

Processing 0x7c4 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x7c4
Finished packet on 0x7c4

Processing 0x7c4 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x7c4
Finished packet on 0x7c4

Processing 0x7c4 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x7c4
Finished packet on 0x7c4

Processing 0x7c4 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x7c4
Finished packet on 0x7c4

Processing 0x7c4 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x7c4
Finished packet on 0x7c4

Processing 0x7c4 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x7c4
Finished packet on 0x7c4

Processing 0x7b2 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x7b2
Finished packet on 0x7b2

Processing 0x7b2 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x7b2
Finished packet on 0x7b2

Processing 0x7b2 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x7b2
Finished packet on 0x7b2

Processing 0x7b2 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x7b2
Finished packet on 0x7b2

Processing 0x7b2 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x7b2
Finished packet on 0x7b2

Processing 0x7b2 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x7b2
Finished packet on 0x7b2

Processing 0x7b2 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x7b2
Finished packet on 0x7b2

Processing 0x7b2 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x7b2
Finished packet on 0x7b2

Processing 0x7b2 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x7b2
Finished packet on 0x7b2

Processing 0x791 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x791
Finished packet on 0x791

Processing 0x791 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x791
Finished packet on 0x791

Processing 0x791 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x791
Finished packet on 0x791

Processing 0x791 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x791
Finished packet on 0x791

Processing 0x791 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x791
Finished packet on 0x791

Processing 0x791 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x791
Finished packet on 0x791

Processing 0x791 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x791
Finished packet on 0x791

Processing 0x791 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x791
Finished packet on 0x791

Processing 0x791 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x791
Finished packet on 0x791

Processing 0x783 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x783
Finished packet on 0x783

Processing 0x783 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x783
Finished packet on 0x783

Processing 0x783 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x783
Finished packet on 0x783

Processing 0x783 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x783
Finished packet on 0x783

Processing 0x783 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x783
Finished packet on 0x783

Processing 0x783 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x783
Finished packet on 0x783

Processing 0x783 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x783
Finished packet on 0x783

Processing 0x783 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x783
Finished packet on 0x783

Processing 0x783 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x783
Finished packet on 0x783

Processing 0x775 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x775
Finished packet on 0x775

Processing 0x775 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x775
Finished packet on 0x775

Processing 0x775 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x775
Finished packet on 0x775

Processing 0x775 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x775
Finished packet on 0x775

Processing 0x775 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x775
Finished packet on 0x775

Processing 0x775 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x775
Finished packet on 0x775

Processing 0x775 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x775
Finished packet on 0x775

Processing 0x775 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x775
Finished packet on 0x775

Processing 0x775 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x775
Finished packet on 0x775

Processing 0x765 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x765
Finished packet on 0x765

Processing 0x765 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x765
Finished packet on 0x765

Processing 0x765 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x765
Finished packet on 0x765

Processing 0x765 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x765
Finished packet on 0x765

Processing 0x765 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x765
Finished packet on 0x765

Processing 0x765 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x765
Finished packet on 0x765

Processing 0x765 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x765
Finished packet on 0x765

Processing 0x765 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x765
Finished packet on 0x765

Processing 0x765 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x765
Finished packet on 0x765

Processing 0x764 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x764
Finished packet on 0x764

Processing 0x764 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x764
Finished packet on 0x764

Processing 0x764 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x764
Finished packet on 0x764

Processing 0x76c ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x76c
Finished packet on 0x76c

Processing 0x76c ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x76c
Finished packet on 0x76c

Processing 0x76c ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x76c
Finished packet on 0x76c

Processing 0x764 ISOTPFrame.Single(size=2, data=\x3e\x00)
Starting new packet for 0x764
Finished packet on 0x764

Processing 0x764 ISOTPFrame.Single(size=2, data=\x3e\x00)
Starting new packet for 0x764
Finished packet on 0x764

Processing 0x764 ISOTPFrame.Single(size=2, data=\x3e\x00)
Starting new packet for 0x764
Finished packet on 0x764

Processing 0x76c ISOTPFrame.Single(size=2, data=\x7e\x00)
Starting new packet for 0x76c
Finished packet on 0x76c

Processing 0x76c ISOTPFrame.Single(size=2, data=\x7e\x00)
Starting new packet for 0x76c
Finished packet on 0x76c

Processing 0x76c ISOTPFrame.Single(size=2, data=\x7e\x00)
Starting new packet for 0x76c
Finished packet on 0x76c

Processing 0x764 ISOTPFrame.Single(size=3, data=\x22\xf1\x90)
Starting new packet for 0x764
Finished packet on 0x764

Processing 0x764 ISOTPFrame.Single(size=3, data=\x22\xf1\x90)
Starting new packet for 0x764
Finished packet on 0x764

Processing 0x764 ISOTPFrame.Single(size=3, data=\x22\xf1\x90)
Starting new packet for 0x764
Finished packet on 0x764

Processing 0x76c ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x76c
Finished packet on 0x76c

Processing 0x76c ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x76c
Finished packet on 0x76c

Processing 0x76c ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x76c
Finished packet on 0x76c

Processing 0x764 ISOTPFrame.Single(size=3, data=\x22\xde\x00)
Starting new packet for 0x764
Finished packet on 0x764

Processing 0x764 ISOTPFrame.Single(size=3, data=\x22\xde\x00)
Starting new packet for 0x764
Finished packet on 0x764

Processing 0x764 ISOTPFrame.Single(size=3, data=\x22\xde\x00)
Starting new packet for 0x764
Finished packet on 0x764

Processing 0x76c ISOTPFrame.First(size=26, data=\x62\xde\x00\x07\x57\x46)
Starting new packet for 0x76c

Processing 0x76c ISOTPFrame.First(size=26, data=\x62\xde\x00\x07\x57\x46)
Appending FIRST frame to packet on 0x76c
Ignoring duplicate first frame

Processing 0x76c ISOTPFrame.First(size=26, data=\x62\xde\x00\x07\x57\x46)
Appending FIRST frame to packet on 0x76c
Ignoring duplicate first frame

Processing 0x76c ISOTPFrame.Consecutive(index=1, data=\x30\x4e\x58\x58\x47\x43\x48)
Appending CONSECUTIVE frame to packet on 0x76c

Processing 0x76c ISOTPFrame.Consecutive(index=1, data=\x30\x4e\x58\x58\x47\x43\x48)
Appending CONSECUTIVE frame to packet on 0x76c
Ignoring duplicate consecutive frame

Processing 0x76c ISOTPFrame.Consecutive(index=1, data=\x30\x4e\x58\x58\x47\x43\x48)
Appending CONSECUTIVE frame to packet on 0x76c
Ignoring duplicate consecutive frame

Processing 0x76c ISOTPFrame.Consecutive(index=2, data=\x4e\x4a\x52\x36\x39\x37\x31)
Appending CONSECUTIVE frame to packet on 0x76c

Processing 0x76c ISOTPFrame.Consecutive(index=2, data=\x4e\x4a\x52\x36\x39\x37\x31)
Appending CONSECUTIVE frame to packet on 0x76c
Ignoring duplicate consecutive frame

Processing 0x76c ISOTPFrame.Consecutive(index=2, data=\x4e\x4a\x52\x36\x39\x37\x31)
Appending CONSECUTIVE frame to packet on 0x76c
Ignoring duplicate consecutive frame

Processing 0x76c ISOTPFrame.Consecutive(index=3, data=\x32\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x76c
Finished packet on 0x76c

Processing 0x76c ISOTPFrame.Consecutive(index=3, data=\x32\x00\x00\x00\x00\x00\x00)
Error creating ISOTPPacket from ISOTPFrame.Consecutive(index=3, data=\x32\x00\x00\x00\x00\x00\x00): Cannot start a packet with a CONSECUTIVE frame

Processing 0x76c ISOTPFrame.Consecutive(index=3, data=\x32\x00\x00\x00\x00\x00\x00)
Error creating ISOTPPacket from ISOTPFrame.Consecutive(index=3, data=\x32\x00\x00\x00\x00\x00\x00): Cannot start a packet with a CONSECUTIVE frame

Processing 0x764 ISOTPFrame.Single(size=3, data=\x22\xf1\x13)
Starting new packet for 0x764
Finished packet on 0x764

Processing 0x764 ISOTPFrame.Single(size=3, data=\x22\xf1\x13)
Starting new packet for 0x764
Finished packet on 0x764

Processing 0x764 ISOTPFrame.Single(size=3, data=\x22\xf1\x13)
Starting new packet for 0x764
Finished packet on 0x764

Processing 0x76c ISOTPFrame.First(size=27, data=\x62\xf1\x13\x4a\x58\x37)
Starting new packet for 0x76c

Processing 0x76c ISOTPFrame.First(size=27, data=\x62\xf1\x13\x4a\x58\x37)
Appending FIRST frame to packet on 0x76c
Ignoring duplicate first frame

Processing 0x76c ISOTPFrame.First(size=27, data=\x62\xf1\x13\x4a\x58\x37)
Appending FIRST frame to packet on 0x76c
Ignoring duplicate first frame

Processing 0x76c ISOTPFrame.Consecutive(index=1, data=\x54\x2d\x39\x47\x37\x36\x38)
Appending CONSECUTIVE frame to packet on 0x76c

Processing 0x76c ISOTPFrame.Consecutive(index=1, data=\x54\x2d\x39\x47\x37\x36\x38)
Appending CONSECUTIVE frame to packet on 0x76c
Ignoring duplicate consecutive frame

Processing 0x76c ISOTPFrame.Consecutive(index=1, data=\x54\x2d\x39\x47\x37\x36\x38)
Appending CONSECUTIVE frame to packet on 0x76c
Ignoring duplicate consecutive frame

Processing 0x76c ISOTPFrame.Consecutive(index=2, data=\x2d\x41\x43\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x76c

Processing 0x76c ISOTPFrame.Consecutive(index=2, data=\x2d\x41\x43\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x76c
Ignoring duplicate consecutive frame

Processing 0x76c ISOTPFrame.Consecutive(index=2, data=\x2d\x41\x43\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x76c
Ignoring duplicate consecutive frame

Processing 0x76c ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x76c
Finished packet on 0x76c

Processing 0x76c ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Error creating ISOTPPacket from ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00): Cannot start a packet with a CONSECUTIVE frame

Processing 0x76c ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Error creating ISOTPPacket from ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00): Cannot start a packet with a CONSECUTIVE frame

Processing 0x764 ISOTPFrame.Single(size=3, data=\x22\xf1\x88)
Starting new packet for 0x764
Finished packet on 0x764

Processing 0x764 ISOTPFrame.Single(size=3, data=\x22\xf1\x88)
Starting new packet for 0x764
Finished packet on 0x764

Processing 0x764 ISOTPFrame.Single(size=3, data=\x22\xf1\x88)
Starting new packet for 0x764
Finished packet on 0x764

Processing 0x76c ISOTPFrame.First(size=27, data=\x62\xf1\x88\x4a\x58\x37)
Starting new packet for 0x76c

Processing 0x76c ISOTPFrame.First(size=27, data=\x62\xf1\x88\x4a\x58\x37)
Appending FIRST frame to packet on 0x76c
Ignoring duplicate first frame

Processing 0x76c ISOTPFrame.First(size=27, data=\x62\xf1\x88\x4a\x58\x37)
Appending FIRST frame to packet on 0x76c
Ignoring duplicate first frame

Processing 0x76c ISOTPFrame.Consecutive(index=1, data=\x54\x2d\x31\x34\x44\x30\x34)
Appending CONSECUTIVE frame to packet on 0x76c

Processing 0x76c ISOTPFrame.Consecutive(index=1, data=\x54\x2d\x31\x34\x44\x30\x34)
Appending CONSECUTIVE frame to packet on 0x76c
Ignoring duplicate consecutive frame

Processing 0x76c ISOTPFrame.Consecutive(index=1, data=\x54\x2d\x31\x34\x44\x30\x34)
Appending CONSECUTIVE frame to packet on 0x76c
Ignoring duplicate consecutive frame

Processing 0x76c ISOTPFrame.Consecutive(index=2, data=\x39\x2d\x41\x43\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x76c

Processing 0x76c ISOTPFrame.Consecutive(index=2, data=\x39\x2d\x41\x43\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x76c
Ignoring duplicate consecutive frame

Processing 0x76c ISOTPFrame.Consecutive(index=2, data=\x39\x2d\x41\x43\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x76c
Ignoring duplicate consecutive frame

Processing 0x76c ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x76c
Finished packet on 0x76c

Processing 0x76c ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Error creating ISOTPPacket from ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00): Cannot start a packet with a CONSECUTIVE frame

Processing 0x76c ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Error creating ISOTPPacket from ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00): Cannot start a packet with a CONSECUTIVE frame

Processing 0x764 ISOTPFrame.Single(size=3, data=\x22\xf1\x20)
Starting new packet for 0x764
Finished packet on 0x764

Processing 0x764 ISOTPFrame.Single(size=3, data=\x22\xf1\x20)
Starting new packet for 0x764
Finished packet on 0x764

Processing 0x764 ISOTPFrame.Single(size=3, data=\x22\xf1\x20)
Starting new packet for 0x764
Finished packet on 0x764

Processing 0x76c ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x76c
Finished packet on 0x76c

Processing 0x76c ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x76c
Finished packet on 0x76c

Processing 0x76c ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x76c
Finished packet on 0x76c

Processing 0x764 ISOTPFrame.Single(size=3, data=\x22\xf1\x24)
Starting new packet for 0x764
Finished packet on 0x764

Processing 0x764 ISOTPFrame.Single(size=3, data=\x22\xf1\x24)
Starting new packet for 0x764
Finished packet on 0x764

Processing 0x764 ISOTPFrame.Single(size=3, data=\x22\xf1\x24)
Starting new packet for 0x764
Finished packet on 0x764

Processing 0x76c ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x76c
Finished packet on 0x76c

Processing 0x76c ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x76c
Finished packet on 0x76c

Processing 0x76c ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x76c
Finished packet on 0x76c

Processing 0x764 ISOTPFrame.Single(size=3, data=\x22\xf1\x0a)
Starting new packet for 0x764
Finished packet on 0x764

Processing 0x764 ISOTPFrame.Single(size=3, data=\x22\xf1\x0a)
Starting new packet for 0x764
Finished packet on 0x764

Processing 0x764 ISOTPFrame.Single(size=3, data=\x22\xf1\x0a)
Starting new packet for 0x764
Finished packet on 0x764

Processing 0x76c ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x76c
Finished packet on 0x76c

Processing 0x76c ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x76c
Finished packet on 0x76c

Processing 0x76c ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x76c
Finished packet on 0x76c

Processing 0x764 ISOTPFrame.Single(size=3, data=\x22\xf1\x11)
Starting new packet for 0x764
Finished packet on 0x764

Processing 0x764 ISOTPFrame.Single(size=3, data=\x22\xf1\x11)
Starting new packet for 0x764
Finished packet on 0x764

Processing 0x764 ISOTPFrame.Single(size=3, data=\x22\xf1\x11)
Starting new packet for 0x764
Finished packet on 0x764

Processing 0x76c ISOTPFrame.First(size=27, data=\x62\xf1\x11\x48\x31\x42)
Starting new packet for 0x76c

Processing 0x76c ISOTPFrame.First(size=27, data=\x62\xf1\x11\x48\x31\x42)
Appending FIRST frame to packet on 0x76c
Ignoring duplicate first frame

Processing 0x76c ISOTPFrame.First(size=27, data=\x62\xf1\x11\x48\x31\x42)
Appending FIRST frame to packet on 0x76c
Ignoring duplicate first frame

Processing 0x76c ISOTPFrame.Consecutive(index=1, data=\x54\x2d\x31\x34\x46\x30\x38)
Appending CONSECUTIVE frame to packet on 0x76c

Processing 0x76c ISOTPFrame.Consecutive(index=1, data=\x54\x2d\x31\x34\x46\x30\x38)
Appending CONSECUTIVE frame to packet on 0x76c
Ignoring duplicate consecutive frame

Processing 0x76c ISOTPFrame.Consecutive(index=1, data=\x54\x2d\x31\x34\x46\x30\x38)
Appending CONSECUTIVE frame to packet on 0x76c
Ignoring duplicate consecutive frame

Processing 0x76c ISOTPFrame.Consecutive(index=2, data=\x39\x2d\x41\x43\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x76c

Processing 0x76c ISOTPFrame.Consecutive(index=2, data=\x39\x2d\x41\x43\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x76c
Ignoring duplicate consecutive frame

Processing 0x76c ISOTPFrame.Consecutive(index=2, data=\x39\x2d\x41\x43\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x76c
Ignoring duplicate consecutive frame

Processing 0x76c ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x76c
Finished packet on 0x76c

Processing 0x76c ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Error creating ISOTPPacket from ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00): Cannot start a packet with a CONSECUTIVE frame

Processing 0x76c ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Error creating ISOTPPacket from ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00): Cannot start a packet with a CONSECUTIVE frame

Processing 0x764 ISOTPFrame.Single(size=3, data=\x22\xf1\x8c)
Starting new packet for 0x764
Finished packet on 0x764

Processing 0x764 ISOTPFrame.Single(size=3, data=\x22\xf1\x8c)
Starting new packet for 0x764
Finished packet on 0x764

Processing 0x764 ISOTPFrame.Single(size=3, data=\x22\xf1\x8c)
